session,bash-count,shell-count,exit-count,help-count,passwd-count,chpass-count,usradd-count,sh-count,bslash-count,fslash-count,perl-count,python-count,chmod-count,sudo-count,rm-count,history-count,cat-count,uname-count,wc-count,crontab-count,w-count,ps-count,free-count,lscpu-count,nproc-count,uptime-count,wget-count,tftp-count,scp-count,ping-count,kill-count,reboot-count,r1-count,r2-count,r3-count,rcd1-size,rcd2_size,mlen-count,url_count,prot,src,ssh_client,duration,rcd_size,continet,cntry,regioin-code,city-name,lat,long,region-code,target
7613,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,1,31,0,0,0,0.0,0.952244043,4,2,13,7,12,-8.95,51.9,7,0
767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,32,0,0,1,1.0,14.96852422,5,2,21,53,52,30.2642,59.8944,53,1
9166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,31,0,0,0,0.0,0.923968077,7,2,13,7,12,-8.95,51.9,7,0
934,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,6,2,31,0,0,1,1.0,0.947067976,9,2,21,53,52,30.2642,59.8944,53,1
5945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,9,0,31,0,0,0,0.0,1.201802015,1,2,13,7,12,-8.95,51.9,7,0
5447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,2,5,31,0,0,0,0.0,5.282559156,9,2,13,7,12,-8.95,51.9,7,0
3467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,31,0,0,0,0.0,0.979219198,7,2,21,53,52,30.2642,59.8944,53,0
1043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,1,31,0,0,0,0.0,1.945759058,0,2,13,7,12,-8.95,51.9,7,0
7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,9,3,32,0,1,1,1.0,30.84031892,1,5,25,32,32,-71.2231,42.0166,32,1
3817,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,2,8,2,31,0,0,1,1.0,1.265343904,9,2,13,7,12,-8.95,51.9,7,1
5821,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,6,5,31,0,0,1,1.0,1.448581934,7,2,13,7,12,-8.95,51.9,7,1
5604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,7,1,34,0,1,2,2.0,8555.469042,9,2,21,53,52,30.2642,59.8944,53,2
2644,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,31,0,0,0,0.0,0.877842188,6,2,13,7,12,-8.95,51.9,7,0
392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,2,32,0,0,2,2.0,10.81891108,5,2,13,7,12,-8.95,51.9,7,2
5632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,1,31,0,0,2,2.0,1.25456214,1,2,13,7,12,-8.95,51.9,7,2
104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,7,1,31,0,0,2,2.0,1.287832022,3,2,21,53,52,30.2642,59.8944,53,2
7771,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,31,0,0,0,0.0,1.254477978,5,2,13,7,12,-8.95,51.9,7,0
9088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,2,31,0,0,0,0.0,0.889827013,6,2,13,7,12,-8.95,51.9,7,0
4032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,8,3,31,0,0,0,0.0,0.875945091,6,2,13,7,12,-8.95,51.9,7,0
9232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,31,0,0,2,2.0,1.233647108,2,2,13,7,12,-8.95,51.9,7,2
2992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,31,0,0,1,1.0,0.893377066,10,2,21,53,52,30.2642,59.8944,53,1
6045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,31,0,0,1,1.0,0.980782032,9,2,21,53,52,30.2642,59.8944,53,1
5187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,8,1,31,0,0,1,1.0,1.566873074,7,2,13,7,12,-8.95,51.9,7,1
4791,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,31,0,0,0,0.0,4.067836046,1,2,13,7,12,-8.95,51.9,7,0
3774,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,31,0,0,2,2.0,0.903420925,2,2,13,7,12,-8.95,51.9,7,2
6275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,5,3,31,0,0,1,1.0,1.279898167,10,2,21,53,52,30.2642,59.8944,53,1
6277,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,31,0,0,0,0.0,1.631671906,9,2,21,53,52,30.2642,59.8944,53,0
7872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,9,2,31,0,0,2,2.0,1.324546814,4,2,21,53,52,30.2642,59.8944,53,2
8077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,7,1,31,0,0,1,1.0,1.00958395,9,2,13,7,12,-8.95,51.9,7,1
4573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,8,2,31,0,0,2,2.0,0.882946968,3,2,13,7,12,-8.95,51.9,7,2
4464,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,7,5,31,0,0,2,2.0,1.542359114,2,2,13,7,12,-8.95,51.9,7,2
2371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,8,1,31,0,0,1,1.0,0.927455902,3,2,13,7,12,-8.95,51.9,7,1
1063,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,31,0,0,2,2.0,1.435460091,4,2,13,7,12,-8.95,51.9,7,2
2800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,31,0,0,0,0.0,0.878608942,7,2,13,7,12,-8.95,51.9,7,0
7524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,9,1,31,0,0,1,1.0,0.956163168,9,2,13,7,12,-8.95,51.9,7,1
6980,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,8,3,31,0,0,1,1.0,1.588572025,8,2,21,53,52,30.2642,59.8944,53,1
8204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,7,4,31,0,0,1,1.0,2.630550861,4,2,13,7,12,-8.95,51.9,7,1
8831,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,2,2.0,25.4754281,1,2,19,62,51,4.663,51.8656,62,2
4682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,8,2,31,0,0,1,1.0,0.892561197,8,2,21,53,52,30.2642,59.8944,53,1
107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,9,4,32,0,0,2,2.0,29.68702602,6,2,13,7,12,-8.95,51.9,7,2
6773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,31,0,0,0,1.0,1.384224176,4,2,13,7,12,-8.95,51.9,7,0
10114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,31,0,0,1,1.0,0.948629856,8,2,13,7,12,-8.95,51.9,7,1
3906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,8,2,31,0,0,2,2.0,1.040297985,4,2,13,7,12,-8.95,51.9,7,2
2519,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,2,31,0,0,1,1.0,4.444828987,1,2,13,7,12,-8.95,51.9,7,1
5285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,8,5,31,0,0,0,1.0,1.290379047,0,2,13,7,12,-8.95,51.9,7,0
7386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,31,0,0,1,1.0,3.435017109,1,2,13,7,12,-8.95,51.9,7,1
2930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,6,2,31,0,0,2,2.0,1.28670907,3,2,21,53,52,30.2642,59.8944,53,2
4777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,9,3,31,0,0,2,2.0,2.275546074,9,2,13,7,12,-8.95,51.9,7,2
425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,1,31,0,0,2,2.0,1.758950949,5,2,13,7,12,-8.95,51.9,7,2
6830,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,31,0,0,1,1.0,0.92112112,0,2,13,7,12,-8.95,51.9,7,1
2536,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,31,0,0,2,2.0,1.225688934,8,2,13,7,12,-8.95,51.9,7,2
6736,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,31,0,0,0,1.0,1.491336107,0,2,13,7,12,-8.95,51.9,7,0
3031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,0,31,0,0,0,1.0,2.120600939,4,2,13,7,12,-8.95,51.9,7,0
8913,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,31,0,0,1,1.0,1.206794024,3,2,13,7,12,-8.95,51.9,7,1
6009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,31,0,0,2,2.0,1.183330059,2,2,13,7,12,-8.95,51.9,7,2
211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,31,0,0,2,2.0,0.868299961,3,2,19,62,51,4.663,51.8656,62,2
3135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,7,0,31,0,0,2,2.0,0.933737993,8,2,13,7,12,-8.95,51.9,7,2
7960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,9,4,31,0,0,1,1.0,0.940212011,6,2,13,7,12,-8.95,51.9,7,1
5660,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,31,0,0,2,2.0,0.964661837,10,2,13,7,12,-8.95,51.9,7,2
3842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,2,9,2,31,0,0,0,0.0,0.910880089,8,2,21,53,52,30.2642,59.8944,53,0
4861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,9,3,31,0,0,0,0.0,0.888797045,1,2,21,53,52,30.2642,59.8944,53,0
7406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,31,0,0,0,0.0,2.095406055,5,2,21,53,52,30.2642,59.8944,53,0
5442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,1,3,34,0,0,0,0.0,2020.835965,9,2,19,62,51,4.663,51.8656,62,0
6035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,6,5,31,0,0,0,0.0,0.928909063,3,2,21,53,52,30.2642,59.8944,53,0
8478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9,1,31,0,0,1,1.0,1.19548583,0,2,13,7,12,-8.95,51.9,7,1
620,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,31,0,0,0,0.0,0.928804874,3,2,21,53,52,30.2642,59.8944,53,0
4521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,8,4,31,0,0,2,2.0,1.172894955,10,2,19,62,51,4.663,51.8656,62,2
9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,32,0,1,2,2.0,31.40852094,4,5,25,32,32,-71.2231,42.0166,32,2
875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,31,0,0,0,0.0,1.199743032,0,2,13,7,12,-8.95,51.9,7,0
276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,10,4,31,0,0,0,0.0,1.004277945,4,2,13,7,12,-8.95,51.9,7,0
4456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,9,3,31,0,0,1,1.0,0.922338009,9,2,13,7,12,-8.95,51.9,7,1
3222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,31,0,0,2,2.0,0.942026854,4,2,21,53,52,30.2642,59.8944,53,2
7466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,6,4,31,0,0,1,1.0,0.954108,9,2,13,7,12,-8.95,51.9,7,1
7325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,31,0,0,0,0.0,0.905674934,0,2,13,7,12,-8.95,51.9,7,0
3822,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,7,2,31,0,0,2,2.0,0.89111805,5,2,21,53,52,30.2642,59.8944,53,2
8720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,31,0,0,0,0.0,1.033297062,4,2,13,7,12,-8.95,51.9,7,0
6211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,4,3,31,0,0,1,1.0,0.884305,10,2,13,7,12,-8.95,51.9,7,1
9552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,10,3,31,0,0,1,1.0,0.883566141,1,2,13,7,12,-8.95,51.9,7,1
5314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,9,0,31,0,0,1,1.0,0.996078968,2,2,21,53,52,30.2642,59.8944,53,1
3351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,9,2,31,0,0,2,2.0,0.909106016,0,2,21,53,52,30.2642,59.8944,53,2
495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,10,4,31,0,0,0,0.0,0.954511881,2,2,13,7,12,-8.95,51.9,7,0
3412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,2,2,31,0,0,1,1.0,0.917845011,10,2,13,7,12,-8.95,51.9,7,1
5858,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,6,5,31,0,0,2,2.0,1.283199072,8,2,13,7,12,-8.95,51.9,7,2
461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,4,31,0,0,1,1.0,0.905528069,7,2,13,7,12,-8.95,51.9,7,1
9785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,31,0,0,1,1.0,1.218930006,6,2,13,7,12,-8.95,51.9,7,1
5143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,31,0,0,2,2.0,3.16489315,3,2,19,62,51,4.663,51.8656,62,2
3875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,9,4,31,0,0,2,2.0,0.883966208,6,2,13,7,12,-8.95,51.9,7,2
1005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,6,5,31,0,0,0,0.0,1.247842789,4,2,13,7,12,-8.95,51.9,7,0
481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,31,0,0,1,1.0,0.92279911,4,2,21,53,52,30.2642,59.8944,53,1
3260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,8,3,31,0,0,1,1.0,0.911031008,3,2,13,7,12,-8.95,51.9,7,1
8332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,10,5,31,0,0,1,1.0,0.891376972,5,2,19,62,51,4.663,51.8656,62,1
6547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,31,0,0,1,1.0,1.102012873,4,2,13,7,12,-8.95,51.9,7,1
8207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,6,4,31,0,0,2,2.0,1.842238903,3,2,13,7,12,-8.95,51.9,7,2
8505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,31,0,0,0,0.0,0.873704195,2,2,13,7,12,-8.95,51.9,7,0
3310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,10,3,31,0,0,0,0.0,0.905268908,8,2,21,53,52,30.2642,59.8944,53,0
7612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,6,2,31,0,0,0,0.0,1.278856993,7,2,19,62,51,4.663,51.8656,62,0
2357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,3,31,0,0,1,1.0,1.246573925,0,2,13,7,12,-8.95,51.9,7,1
8441,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,5,31,0,0,1,1.0,0.858294964,4,2,21,53,52,30.2642,59.8944,53,1
941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,8,3,31,0,0,2,2.0,0.900737047,1,2,21,53,52,30.2642,59.8944,53,2
6704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,1,1.0,0.88334012,0,2,13,7,12,-8.95,51.9,7,1
2704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,31,0,0,0,0.0,0.882770061,1,2,13,7,12,-8.95,51.9,7,0
1065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,2,31,0,0,2,2.0,4.945935011,5,2,13,7,12,-8.95,51.9,7,2
9724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,10,4,31,0,0,2,2.0,0.926326036,2,2,21,53,52,30.2642,59.8944,53,2
6947,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,31,0,0,1,1.0,1.07613802,8,2,13,7,12,-8.95,51.9,7,1
2924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,9,5,31,0,0,0,0.0,1.174412966,10,2,13,7,12,-8.95,51.9,7,0
2910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,8,2,31,0,0,1,1.0,0.904710054,5,2,13,7,12,-8.95,51.9,7,1
8853,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,5,31,0,0,0,0.0,0.876317024,5,2,13,7,12,-8.95,51.9,7,0
7306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,10,1,31,0,0,1,1.0,1.875936031,0,2,13,7,12,-8.95,51.9,7,1
2415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,4,31,0,0,2,2.0,1.302613974,6,2,13,7,12,-8.95,51.9,7,2
1975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,7,2,31,0,0,0,0.0,1.177282095,9,2,13,7,12,-8.95,51.9,7,0
6707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,2,31,0,0,1,1.0,0.909029961,4,2,21,53,52,30.2642,59.8944,53,1
3584,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,7,1,31,0,0,1,1.0,0.924580812,6,2,21,53,52,30.2642,59.8944,53,1
3029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,2,31,0,0,1,1.0,0.912558079,0,2,13,7,12,-8.95,51.9,7,1
2750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,9,4,31,0,0,2,2.0,1.244595051,8,2,13,7,12,-8.95,51.9,7,2
5365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,31,0,0,0,0.0,1.364626884,1,2,13,7,12,-8.95,51.9,7,0
6758,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,31,0,0,0,0.0,0.900280952,4,2,21,53,52,30.2642,59.8944,53,0
